date,media_label,count_tweets
2023-03-18,Telestar.fr,9
2023-03-18,Geopolitique-Profonde.com,12
2023-03-18,Rollingstone.fr,4
2023-03-18,Chartsinfrance.net,3
2023-03-18,Politis.fr,11
2023-03-18,Mediabask.eus,4
2023-03-18,Troiscouleurs.fr,1
2023-03-18,Lejournaldesarts.fr,1
2023-03-18,Consoglobe.com,2
2023-03-18,Anguillesousroche.com,4
2023-03-18,Desk-Russie.eu,1
2023-03-18,Strategies.fr,3
2023-03-18,Sport.fr,5
2023-03-18,Le11Hdf.fr,3
2023-03-18,Boualemetsteph.fr,2
2023-03-18,Lachainemeteo.com,1
2023-03-18,24Matins.fr,6
2023-03-18,Lanceurdalerte.info,1
2023-03-18,Info-Chalon.com,1
2023-03-18,Gameblog.fr,7
2023-03-18,Lechorepublicain.fr,4
2023-03-18,Carenews.com,1
2023-03-18,Marsactu.fr,5
2023-03-18,Closermag.fr,4
2023-03-18,Village-Justice.com,5
2023-03-18,Radiofrance.fr /mouv,1
2023-03-18,Forbes.fr,1
2023-03-18,Lest-Eclair.fr,8
2023-03-18,Bonpote.com,6
2023-03-18,Autohebdo.fr,8
2023-03-18,Pokebip.com,2
2023-03-18,Courrierdeuropecentrale.fr,3
2023-03-18,Comarketing-News.fr,2
2023-03-18,Clubic.com,5
2023-03-18,Acteurspublics.fr,2
2023-03-18,Fabula.org,7
2023-03-18,Terrafemina.com,1
2023-03-18,Vanityfair.fr,3
2023-03-18,Ohmymag.com,1
2023-03-18,Citoyens-Et-Francais.fr,6
2023-03-18,Femmeactuelle.fr,2
2023-03-18,Disclose.ngo,1
2023-03-18,En-Attendant-Nadeau.fr,2
2023-03-18,Vosgesmatin.fr,6
2023-03-18,Premiere.fr,9
2023-03-18,Journaldujapon.com,5
2023-03-18,Journaldunet.com,3
2023-03-18,Trustmyscience.com,4
2023-03-18,Real-France.fr,4
2023-03-18,Millenium.org,4
2023-03-18,Cyclismactu.net,1
2023-03-18,Sofoot.com,6
2023-03-18,Regards.fr,5
2023-03-18,Lesjoiesducode.fr,2
2023-03-18,Theatrum-Belli.com,6
2023-03-18,Movierama.fr,1
2023-03-18,Aisnenouvelle.fr,2
2023-03-18,Macg.co,1
2023-03-18,Usine-Digitale.fr,4
2023-03-18,Lequotidiendelart.com,3
2023-03-18,Conspiracywatch.info,1
2023-03-18,Journaldesfemmes.fr,3
2023-03-18,Batiactu.com,1
2023-03-18,Mind.eu.com /media,4
2023-03-18,Xochipelli.fr,5
2023-03-18,Bsmart.fr,2
2023-03-18,Revolution-Energetique.com,2
2023-03-18,Programme-Tv.net,3
2023-03-18,Ukrinform.fr,2
2023-03-18,Welovetennis.fr,3
2023-03-18,Chevallier.biz,2
2023-03-18,Hitek.fr,1
2023-03-18,Aulnaycap.com,2
2023-03-18,Blast-Info.fr,4
2023-03-18,Wynfoot.fr,3
2023-03-18,Entreprendre.fr,2
2023-03-18,Herault-Tribune.com,1
2023-03-18,Comicsblog.fr,2
2023-03-18,Lebigdata.fr,1
2023-03-18,Lvsl.fr,4
2023-03-18,Syndicalismehebdo.fr,1
2023-03-18,Rapportsdeforce.fr,2
2023-03-18,Cointribune.com,2
2023-03-18,Lecanardenchaine.fr,1
2023-03-18,Herodote.net,1
2023-03-18,Lebonbon.fr,1
2023-03-18,Ign.com,2
2023-03-18,Livreshebdo.fr,1
2023-03-18,Lesviolets.com,6
2023-03-18,Directvelo.com,1
2023-03-18,Nova.fr,1
2023-03-18,Centre-Presse.fr,6
2023-03-18,Viaatv.tv,2
2023-03-18,Revuecommune.fr,1
2023-03-18,Nextinpact.com,1
2023-03-18,Disneyphile.fr,12
2023-03-18,Lafranceagricole.fr,2
2023-03-18,Senscritique.com,1
2023-03-18,Football365.fr,3
2023-03-18,Saphirnews.com,1
2023-03-18,Blogdumoderateur.com,3
2023-03-18,Luniversims.fr,1
2023-03-18,Connaissancedesarts.com,2
2023-03-18,Boursorama.com,4
2023-03-18,Causette.fr,1
2023-03-18,Le10Sport.com,1
2023-03-18,Veridik.fr,4
2023-03-18,Frontpopulaire.fr,2
2023-03-18,Brunobertez.com,12
2023-03-18,Pokekalos.fr,1
2023-03-18,Pokegraph.com,1
2023-03-18,Kulturegeek.fr,3
2023-03-18,Goal.com,2
2023-03-18,Business-Cool.com,2
2023-03-18,Safetypromo.net,4
2023-03-18,Covid-Factuel.fr,1
2023-03-18,Aefinfo.fr,2
2023-03-18,Lemediasocial.fr,1
2023-03-18,Nicepresse.com,3
2023-03-18,Neozone.org,4
2023-03-18,Tomsguide.fr,1
2023-03-18,Envertetcontretous.fr,7
2023-03-18,Meteofrance.com,1
2023-03-18,Generationfrexit.fr,1
2023-03-18,Dcplanet.fr,2
2023-03-18,Telos-Eu.com,1
2023-03-18,Africaintelligence.fr,2
2023-03-18,jeminformetv.Wordpress.com,1
2023-03-18,Olyrix.com,2
2023-03-18,Itsocial.fr,1
2023-03-18,Divulgation.fr,1
2023-03-18,Gamekult.com,1
2023-03-18,Cultinfos.com,1
2023-03-18,Reflets.info,1
2023-03-18,Altselection.com,2
2023-03-18,Lobservateur.fr,2
2023-03-18,olplay.Ol.fr,1
2023-03-18,Sortiraparis.com,2
2023-03-18,Piflemag.fr,2
2023-03-18,Zataz.com,9
2023-03-18,Grazia.fr,2
2023-03-18,Xbox-Mag.net,1
2023-03-18,Lecourrierdelatlas.com,1
2023-03-18,Maddyness.com,1
2023-03-18,Toutelatele.com,1
2023-03-18,Laregledujeu.org,1
2023-03-18,Baz-Art.org,10
2023-03-18,Letribunaldunet.fr,1
2023-03-18,Citoyens.com,2
2023-03-18,Linfo.re,1
2023-03-18,Zonebourse.com,1
2023-03-18,Sports.fr,6
2023-03-18,Autojournal.fr,4
2023-03-18,Meteo-Paris.com,1
2023-03-18,60Millions-Mag.com,14
2023-03-18,Meteo.bzh,1
2023-03-18,Radioorient.com,2
2023-03-18,Projetarcadie.com,1
2023-03-18,Tetu.com,1
2023-03-18,Crashdebug.fr,3
2023-03-18,Israel247.org,9
2023-03-18,Exoconscience.com,1
2023-03-18,Topmercato.com,1
2023-03-18,Nextplz.fr,1
2023-03-18,Fflose.com,2
2023-03-18,Tendanceouest.com,2
2023-03-18,Lepetitjournal.com,2
2023-03-18,Vogue.fr,3
2023-03-18,Begeek.fr,1
2023-03-18,Revueconflits.com,2
2023-03-18,Aoc.media,1
2023-03-18,Lanticapitaliste.org,1
2023-03-18,Lechasseurfrancais.com,1
2023-03-18,Lincorrect.org,2
2023-03-18,Rojinfo.com,2
2023-03-18,Michelonfray.com,1
2023-03-18,Francemediasnumerique.net,1
2023-03-18,Equinoxmagazine.fr,1
2023-03-18,Konbini.com,1
2023-03-18,Qg.media,1
2023-03-18,Editoweb.eu,2
2023-03-18,Generation-Nt.com,1
2023-03-18,Transitionsenergies.com,1
2023-03-18,Radioj.fr,1
2023-03-18,Minurne.org,2
2023-03-18,Arteradio.com,1
2023-03-18,Voltairenet.org,1
2023-03-18,Cafepedagogique.net,1
2023-03-18,Programme.tv,1
2023-03-18,Boursier.com,1
2023-03-18,Medisite.fr,1
2023-03-18,Pourquoidocteur.fr,3
2023-03-18,Infos-Sport.com,1
2023-03-18,Creapills.com,1
2023-03-18,Coinacademy.fr,2
2023-03-18,Lenouveleconomiste.fr,1
2023-03-18,Franc-Tireur.fr,3
2023-03-18,Toutelaculture.com,1
2023-03-18,Franceguyane.fr,1
2023-03-18,Franceantilles.fr,1
2023-03-18,Geopolintel.fr,1
2023-03-18,Butfootballclub.fr,1
2023-03-18,Ndf.fr,1
2023-03-18,Cielvoile.fr,1
2023-03-18,Quinzemondial.com,1
2023-03-18,Insolentiae.com,1
2023-03-19,Eurosport.fr,19
2023-03-19,Rtl.fr,56
2023-03-19,Francebleu.fr,129
2023-03-19,Limportante.fr,18
2023-03-19,Lecourrierdesstrateges.fr,41
2023-03-19,Webgirondins.com,7
2023-03-19,Football.fr,5
2023-03-19,Rugby-Addict.com,17
2023-03-19,France24.com,16
2023-03-19,Francetvinfo.fr,732
2023-03-19,Liberation.fr,232
2023-03-19,La-Croix.com,30
2023-03-19,Sciencesetavenir.fr,23
2023-03-19,Challenges.fr,52
2023-03-19,Telerama.fr,24
2023-03-19,Lalettrepatriote.com,10
2023-03-19,Lefigaro.fr,510
2023-03-19,Bfmtv.com,920
2023-03-19,Nouvelobs.com,101
2023-03-19,Mediapart.fr,279
2023-03-19,Capital.fr,37
2023-03-19,Girondins4Ever.com,14
2023-03-19,Ouest-France.fr,290
2023-03-19,Courrierinternational.com,49
2023-03-19,Letelegramme.fr,103
2023-03-19,Cnews.fr,81
2023-03-19,Lemonde.fr,587
2023-03-19,Lepoint.fr,92
2023-03-19,Ladepeche.fr,93
2023-03-19,Lecourrier-Du-Soir.com,40
2023-03-19,Wynfoot.fr,10
2023-03-19,Politis.fr,11
2023-03-19,Profession-Gendarme.com,66
2023-03-19,Qactus.fr,43
2023-03-19,Lequotidiendumedecin.fr,6
2023-03-19,Fdesouche.com,124
2023-03-19,Lejdd.fr,170
2023-03-19,Baz-Art.org,13
2023-03-19,Closermag.fr,7
2023-03-19,Lopinion.fr,41
2023-03-19,Leparisien.fr,417
2023-03-19,Lavoixdunord.fr,91
2023-03-19,Latribune.fr,92
2023-03-19,Lexpress.fr,95
2023-03-19,Geo.fr,11
2023-03-19,Tomsguide.fr,1
2023-03-19,Radiofrance.fr /franceinter,88
2023-03-19,fr.Euronews.com,4
2023-03-19,Tf1Info.fr,94
2023-03-19,Trustmyscience.com,3
2023-03-19,Streetpress.com,7
2023-03-19,Lequipe.fr,40
2023-03-19,Sudouest.fr,138
2023-03-19,Marianne.net,70
2023-03-19,Revuedesdeuxmondes.fr,1
2023-03-19,Cerveauetpsycho.fr,2
2023-03-19,Nintendo-Difference.com,4
2023-03-19,Fredzone.org,3
2023-03-19,Vanityfair.fr,2
2023-03-19,Gala.fr,25
2023-03-19,Radiofrance.fr /franceculture,88
2023-03-19,Pgibertie.com,45
2023-03-19,Aulnaycap.com,1
2023-03-19,Leblogalupus.com,5
2023-03-19,Theconversation.com,13
2023-03-19,Dalloz-Actualite.fr,1
2023-03-19,Ripostelaique.com,14
2023-03-19,Linforme.com,4
2023-03-19,Journaldesfemmes.fr,4
2023-03-19,Cogiito.com,4
2023-03-19,20Minutes.fr,181
2023-03-19,Actu.fr,129
2023-03-19,Radiocourtoisie.fr,8
2023-03-19,Welovetennis.fr,1
2023-03-19,I24News.tv,42
2023-03-19,Anguillesousroche.com,10
2023-03-19,Radiofrance.fr /francemusique,27
2023-03-19,Rfi.fr,38
2023-03-19,Reseauinternational.net,75
2023-03-19,Parismatch.com,29
2023-03-19,Estrepublicain.fr,60
2023-03-19,Publicsenat.fr,39
2023-03-19,Nicematin.com,51
2023-03-19,Infomigrants.net,4
2023-03-19,Dayfr.com,4
2023-03-19,Slate.fr,17
2023-03-19,Midilibre.fr,121
2023-03-19,Positivr.fr,11
2023-03-19,Ski-Nordique.net,7
2023-03-19,Football-Addict.com /fr,14
2023-03-19,Public.fr,4
2023-03-19,Lequotidiendusport.fr,2
2023-03-19,Basta.media,9
2023-03-19,Lequotidien.re,1
2023-03-19,Humanite.fr,10
2023-03-19,Boursorama.com,8
2023-03-19,Alternatives-Economiques.fr,18
2023-03-19,Businessbourse.com,48
2023-03-19,Crowdbunker.com,12
2023-03-19,Zinfos974.com,17
2023-03-19,Laprovence.com,60
2023-03-19,Actu17.fr,11
2023-03-19,Pourquoidocteur.fr,4
2023-03-19,Imazpress.com,6
2023-03-19,Huffingtonpost.fr,86
2023-03-19,Lamarseillaise.fr,12
2023-03-19,Mariefrance.fr,14
2023-03-19,Lindependant.fr,46
2023-03-19,Sortiraparis.com,1
2023-03-19,Causeur.fr,24
2023-03-19,Jeanmarcmorandini.com,53
2023-03-19,Francesoir.fr,25
2023-03-19,Lemonde.co.il,2
2023-03-19,Lesechos.fr,111
2023-03-19,Leprogres.fr,88
2023-03-19,Meteofrance.fr,3
2023-03-19,Lamontagne.fr,60
2023-03-19,Neozone.org,11
2023-03-19,Opex360.com,5
2023-03-19,Reussir.fr,9
2023-03-19,Etresouverain.com,2
2023-03-19,fr.Sott.net,13
2023-03-19,Jeune-Nation.com,7
2023-03-19,Apar.tv,4
2023-03-19,Aa.com.tr /fr,9
2023-03-19,Nordicmag.info,21
2023-03-19,Journalducoin.com,10
2023-03-19,Vitisphere.com,3
2023-03-19,Meteo-Express.com,3
2023-03-19,Rue89Strasbourg.com,4
2023-03-19,Ledauphine.com,49
2023-03-19,Lunion.fr,9
2023-03-19,Butfootballclub.fr,1
2023-03-19,Actu-Environnement.com,2
2023-03-19,Planetes360.fr,50
2023-03-19,Onzemondial.com,19
2023-03-19,Basketeurope.com,11
2023-03-19,Vosgesmatin.fr,3
2023-03-19,Republicain-Lorrain.fr,42
2023-03-19,Rojinfo.com,1
2023-03-19,Europe1.fr,35
2023-03-19,Doctissimo.fr,7
2023-03-19,Basketusa.com,10
2023-03-19,Leblogtvnews.com,11
2023-03-19,Regards.fr,2
2023-03-19,Limportant.fr,47
2023-03-19,Lemessager.fr,1
2023-03-19,Lepopulaire.fr,14
2023-03-19,Les-Crises.fr,5
2023-03-19,Science-Et-Vie.com,4
2023-03-19,Paris-Normandie.fr,41
2023-03-19,Canardpc.com,3
2023-03-19,Lanouvellerepublique.fr,20
2023-03-19,Turbo.fr,4
2023-03-19,Air-Cosmos.com,2
2023-03-19,Tv5Monde.com,25
2023-03-19,Lejdc.fr,4
2023-03-19,Gameblog.fr,2
2023-03-19,Lemoniteur.fr,2
2023-03-19,Bvoltaire.fr,68
2023-03-19,Jforum.fr,1
2023-03-19,Journaldugeek.com,16
2023-03-19,Resistancerepublicaine.com,3
2023-03-19,Courrier-Picard.fr,22
2023-03-19,Rcf.fr,4
2023-03-19,Themedialeader.fr,1
2023-03-19,Blast-Info.fr,10
2023-03-19,Goodplanet.info,2
2023-03-19,Manga-News.com,5
2023-03-19,Disneyphile.fr,20
2023-03-19,Olympique-Et-Lyonnais.com,11
2023-03-19,Achatpublic.info,8
2023-03-19,Israel247.org,5
2023-03-19,Bienpublic.com,48
2023-03-19,Exoconscience.com,3
2023-03-19,Reporterre.net,16
2023-03-19,Dna.fr,26
2023-03-19,Contexte.com,1
2023-03-19,Ndf.fr,1
2023-03-19,Dreuz.info,19
2023-03-19,Lesnumeriques.com,4
2023-03-19,Madeinmarseille.net,4
2023-03-19,Christec.net,1
2023-03-19,Quechoisir.org,1
2023-03-19,Orientxxi.info,9
2023-03-19,Varmatin.com,16
2023-03-19,01Net.com,10
2023-03-19,Objectifgard.com,6
2023-03-19,Lerepairedesmotards.com,3
2023-03-19,Afp.com,17
2023-03-19,Nationalgeographic.fr,14
2023-03-19,Herault-Tribune.com,1
2023-03-19,Epochtimes.fr,9
2023-03-19,Corsematin.com,16
2023-03-19,Aoc.media,6
2023-03-19,Monde-Diplomatique.fr,8
2023-03-19,Insolentiae.com,1
2023-03-19,Presse-Citron.net,13
2023-03-19,Futura-Sciences.com,13
2023-03-19,Lesinrocks.com,10
2023-03-19,Jhm.fr,6
2023-03-19,Canal-Supporters.com,17
2023-03-19,Gamekult.com,2
2023-03-19,Siecledigital.fr,4
2023-03-19,Lemondeinformatique.fr,2
2023-03-19,Resistancextremismes.eu,14
2023-03-19,Profidecatholica.com,2
2023-03-19,Arte.tv,19
2023-03-19,Parisfans.fr,4
2023-03-19,Courrierdesbalkans.fr,4
2023-03-19,Revolutionpermanente.fr,16
2023-03-19,Rugbyrama.fr,8
2023-03-19,Policeetrealites.com,7
2023-03-19,Agoravox.fr,3
2023-03-19,Egaliteetreconciliation.fr,20
2023-03-19,Lesviolets.com,2
2023-03-19,Lemediaen442.fr,35
2023-03-19,Journalducm.com,4
2023-03-19,Lemediatv.fr,2
2023-03-19,Medias-Presse.info,6
2023-03-19,Histoireetsociete.com,1
2023-03-19,Tvl.fr,15
2023-03-19,Dailygeekshow.com,8
2023-03-19,Automobile-Propre.com,6
2023-03-19,Mac4Ever.com,1
2023-03-19,Dailymercato.com,1
2023-03-19,Lyonne.fr,6
2023-03-19,Geopolitique-Profonde.com,7
2023-03-19,Valeursactuelles.com,67
2023-03-19,Legeneraliste.fr,1
2023-03-19,Rapportsdeforce.fr,3
2023-03-19,jeminformetv.Wordpress.com,5
2023-03-19,Femmeactuelle.fr,2
2023-03-19,Footmarseille.com,9
2023-03-19,Lardennais.fr,3
2023-03-19,Philomag.com,3
2023-03-19,Franceguyane.fr,1
2023-03-19,Purepeople.com,8
2023-03-19,Legrandsoir.info,3
2023-03-19,Culturepsg.com,6
2023-03-19,Tetu.com,3
2023-03-19,France.tv,61
2023-03-19,Directvelo.com,6
2023-03-19,Arteradio.com,4
2023-03-19,Lalsace.fr,14
2023-03-19,30Millionsdamis.fr,2
2023-03-19,Autoplus.fr,7
2023-03-19,Envertetcontretous.fr,7
2023-03-19,Legorafi.fr,5
2023-03-19,Fflose.com,4
2023-03-19,Jeuxvideo.com,6
2023-03-19,Usbeketrica.com,12
2023-03-19,Contretemps.eu,1
2023-03-19,Comicsblog.fr,5
2023-03-19,Charentelibre.fr,2
2023-03-19,Radiofrance.fr /fip,10
2023-03-19,Usinenouvelle.com,6
2023-03-19,Ukrinform.fr,5
2023-03-19,Pourlascience.fr,1
2023-03-19,Batiactu.com,2
2023-03-19,Ozap.com,9
2023-03-19,Notretemps.com,1
2023-03-19,Numerama.com,19
2023-03-19,Allodocteurs.fr,7
2023-03-19,Lechasseurfrancais.com,1
2023-03-19,Lyonmag.com,9
2023-03-19,Actu-Juridique.fr,3
2023-03-19,Larep.fr,6
2023-03-19,Economiematin.fr,1
2023-03-19,Atlantico.fr,40
2023-03-19,Footmercato.net,47
2023-03-19,Madmoizelle.com,3
2023-03-19,Premiere.fr,8
2023-03-19,Linsoumission.fr,6
2023-03-19,Sofoot.com,2
2023-03-19,Lalettrea.fr,2
2023-03-19,Lesjours.fr,17
2023-03-19,Allocine.fr,8
2023-03-19,Acrimed.org,6
2023-03-19,Beauxarts.com,7
2023-03-19,Trashtalk.co,10
2023-03-19,Fabula.org,4
2023-03-19,Forbes.fr,2
2023-03-19,Iphonesoft.fr,4
2023-03-19,Actuforcesdelordre.fr,7
2023-03-19,Causette.fr,2
2023-03-19,Journaldunet.com,2
2023-03-19,Telestar.fr,8
2023-03-19,Arabnews.fr,11
2023-03-19,Komitid.fr,1
2023-03-19,Reflets.info,5
2023-03-19,Frandroid.com,20
2023-03-19,Lesfrancais.press,2
2023-03-19,Xochipelli.fr,13
2023-03-19,Zonebourse.com,4
2023-03-19,Santemagazine.fr,1
2023-03-19,Lebleudumiroir.fr,5
2023-03-19,Histoiredupsg.fr,3
2023-03-19,Woopets.fr,20
2023-03-19,Aefinfo.fr,2
2023-03-19,Actualitte.com,14
2023-03-19,Lcp.fr,4
2023-03-19,Journaldujapon.com,3
2023-03-19,Elle.fr,6
2023-03-19,Lest-Eclair.fr,7
2023-03-19,Rollingstone.fr,4
2023-03-19,Putsch.media,6
2023-03-19,Lyoncapitale.fr,6
2023-03-19,Lejournaldesarts.fr,2
2023-03-19,Ladn.eu,14
2023-03-19,Marsactu.fr,5
2023-03-19,Autohebdo.fr,6
2023-03-19,Xboxygen.com,5
2023-03-19,Leberry.fr,5
2023-03-19,Footballclubdemarseille.fr,11
2023-03-19,24Matins.fr,5
2023-03-19,Bebasket.fr,15
2023-03-19,F1Only.fr,5
2023-03-19,Meteo.bzh,2
2023-03-19,Begeek.fr,3
2023-03-19,Theatrum-Belli.com,9
2023-03-19,Moneyvox.fr,1
2023-03-19,Topmercato.com,1
2023-03-19,Iletaitunepub.fr,1
2023-03-19,Lachainemeteo.com,1
2023-03-19,Goal.com,3
2023-03-19,Consultor.fr,1
2023-03-19,Elucid.media,2
2023-03-19,Carenews.com,4
2023-03-19,Frustrationmagazine.fr,1
2023-03-19,Nordlittoral.fr,1
2023-03-19,Le11Hdf.fr,6
2023-03-19,Ohmymag.com,3
2023-03-19,Voici.fr,1
2023-03-19,Toutelatele.com,2
2023-03-19,Paris-Luttes.info,27
2023-03-19,Sudradio.fr,4
2023-03-19,Paristeam.fr,4
2023-03-19,Cryptoast.fr,8
2023-03-19,Acteurspublics.fr,3
2023-03-19,Geopolintel.fr,2
2023-03-19,Rue89Lyon.fr,6
2023-03-19,Real-France.fr,3
2023-03-19,Maritima.info,1
2023-03-19,Lnc.nc,1
2023-03-19,Phonandroid.com,2
2023-03-19,Marieclaire.fr,3
2023-03-19,Olyrix.com,5
2023-03-19,Charliehebdo.fr,3
2023-03-19,Strategies.fr,2
2023-03-19,Neonmag.fr,3
2023-03-19,Contre-Attaque.net,20
2023-03-19,Hospimedia.fr,1
2023-03-19,Centre-Presse.fr,3
2023-03-19,Qg.media,3
2023-03-19,Village-Justice.com,2
2023-03-19,Linfodurable.fr,2
2023-03-19,Off-Investigation.fr,6
2023-03-19,Infos-Sport.com,2
2023-03-19,Citoyens-Et-Francais.fr,1
2023-03-19,Frontpopulaire.fr,4
2023-03-19,Telos-Eu.com,2
2023-03-19,Laviedesidees.fr,2
2023-03-19,Lequotidiendelart.com,1
2023-03-19,Brunobertez.com,17
2023-03-19,Armenews.com,1
2023-03-19,Lagazettedescommunes.com,3
2023-03-19,Cafepedagogique.net,3
2023-03-19,Lelibrepenseur.org,3
2023-03-19,Legrandcontinent.eu,26
2023-03-19,Demotivateur.fr,3
2023-03-19,Maligue2.fr,1
2023-03-19,Senscritique.com,2
2023-03-19,Informationnationaliste.fr,4
2023-03-19,K-Gen.fr,10
2023-03-19,Autojournal.fr,6
2023-03-19,Zdnet.fr,5
2023-03-19,Lavie.fr,2
2023-03-19,Troiscouleurs.fr,1
2023-03-19,Contrepoints.org,9
2023-03-19,Paddock-Gp.com,2
2023-03-19,Lejsl.com,1
2023-03-19,Lafranceagricole.fr,4
2023-03-19,Mediacites.fr,1
2023-03-19,France-Catholique.fr,1
2023-03-19,Maxifoot.fr,1
2023-03-19,Tendanceouest.com,2
2023-03-19,Latribunedelart.com,4
2023-03-19,Euractiv.fr,7
2023-03-19,Psgcommunity.com,3
2023-03-19,Nextplz.fr,1
2023-03-19,Arretsurimages.net,6
2023-03-19,Iatranshumanisme.com,1
2023-03-19,News-24.fr,1
2023-03-19,Caminteresse.fr,6
2023-03-19,Sports.fr,3
2023-03-19,Nicepresse.com,8
2023-03-19,Lesonunique.com,1
2023-03-19,Luniversims.fr,4
2023-03-19,E-Marketing.fr,1
2023-03-19,Rebellyon.info,7
2023-03-19,Altselection.com,8
2023-03-19,Lesjoiesducode.fr,2
2023-03-19,Lilianeheldkhawam.com,8
2023-03-19,Planimaux.com,2
2023-03-19,Leddv.fr,1
2023-03-19,Franc-Tireur.fr,2
2023-03-19,Crashdebug.fr,1
2023-03-19,Aisnenouvelle.fr,2
2023-03-19,Letribunaldunet.fr,11
2023-03-19,Ign.com,1
2023-03-19,Club-Stephenking.fr,1
2023-03-19,Revue-Ballast.fr,3
2023-03-19,Centrepresseaveyron.fr,2
2023-03-19,Famillechretienne.fr,1
2023-03-19,Oisehebdo.fr,6
2023-03-19,Brut.media,1
2023-03-19,Universfreebox.com,2
2023-03-19,Meteofrance.com,1
2023-03-19,Clubic.com,4
2023-03-19,Dcplanet.fr,2
2023-03-19,Veridik.fr,10
2023-03-19,Wedemain.fr,2
2023-03-19,Cielvoile.fr,3
2023-03-19,Info-Chalon.com,1
2023-03-19,Radioclassique.fr,1
2023-03-19,Compta-Online.com,2
2023-03-19,Infos-Dijon.com,1
2023-03-19,Cnetfrance.fr,1
2023-03-19,Laregledujeu.org,1
2023-03-19,Viaatv.tv,3
2023-03-19,Elishean777.com,4
2023-03-19,Boualemetsteph.fr,2
2023-03-19,Football365.fr,3
2023-03-19,Mind.eu.com /media,1
2023-03-19,Al-Kanz.org,1
2023-03-19,Ecranlarge.com,1
2023-03-19,Lopinion.com,1
2023-03-19,Consoglobe.com,1
2023-03-19,Dragonballsuper-France.fr,1
2023-03-19,Conspiracywatch.info,2
2023-03-19,Equinoxmagazine.fr,1
2023-03-19,Lecanardenchaine.fr,1
2023-03-19,Db-Z.com,1
2023-03-19,Franceantilles.fr,1
2023-03-19,Lvsl.fr,5
2023-03-19,Letudiant.fr,2
2023-03-19,Foot-National.com,2
2023-03-19,Business-Cool.com,1
2023-03-19,Breizh-Info.com,5
2023-03-19,A-Droite-Fierement.fr,1
2023-03-19,Lsa-Conso.fr,4
2023-03-19,Infodujour.fr,2
2023-03-19,Lesalonbeige.fr,4
2023-03-19,Igen.fr,2
2023-03-19,Mediabask.eus,1
2023-03-19,Citoyens.com,2
2023-03-19,Lemagit.fr,2
2023-03-19,Radioorient.com,1
2023-03-19,Minurne.org,1
2023-03-19,Larepubliquedespyrenees.fr,3
2023-03-19,Anthropo-Logiques.org,1
2023-03-19,Saphirnews.com,1
2023-03-19,Cahiers-Pedagogiques.com,1
2023-03-19,Cyclismactu.net,2
2023-03-19,Macg.co,1
2023-03-19,Lechorepublicain.fr,2
2023-03-19,Blogdumoderateur.com,1
2023-03-19,Whatsupdoc-Lemag.fr,1
2023-03-19,Programme-Tv.net,1
2023-03-19,Grazia.fr,1
2023-03-19,Vogue.fr,3
2023-03-19,Lanceuralerte.org,1
2023-03-19,Sport.fr,1
2023-03-19,Corsicainfurmazione.org,1
2023-03-19,olplay.Ol.fr,1
2023-03-19,Agefi.fr,1
2023-03-19,Radiofrance.fr /mouv,1
2023-03-19,Lesnouvellesnews.fr,2
2023-03-19,Egora.fr,1
2023-03-19,Guyboulianne.info,1
2023-03-19,Linternaute.com,1
2023-03-19,Ksociety.fr,1
2023-03-19,Boursier.com,2
2023-03-19,Revueconflits.com,1
2023-03-19,Disclose.ngo,1
2023-03-19,Lerevenu.com,1
2023-03-19,Vice.com /fr,1
2023-03-19,Francemediasnumerique.net,1
2023-03-19,Gamergen.com,1
2023-03-19,Diacritik.com,1
2023-03-19,Coinacademy.fr,2
2023-03-19,Millenium.org,1
2023-03-19,Linfo.re,1
2023-03-19,Attali.com,1
2023-03-19,Michelduchaine.com,1
2023-03-19,Maire-Info.com,1
2023-03-19,Jim.fr,1
2023-03-19,Pokebip.com,1
2023-03-19,Blogrioufol.com,1
2023-03-19,By-Jipp.blogspot.com,1
2023-03-20,Ouest-France.fr,376
2023-03-20,Leparisien.fr,550
2023-03-20,Businessbourse.com,69
2023-03-20,Francetvinfo.fr,774
2023-03-20,Grazia.fr,3
2023-03-20,Lemonde.fr,926
2023-03-20,Mediapart.fr,384
2023-03-20,Capital.fr,80
2023-03-20,Bfmtv.com,1551
2023-03-20,Lefigaro.fr,631
2023-03-20,Real-France.fr,4
2023-03-20,Fdesouche.com,188
2023-03-20,Nouvelobs.com,161
2023-03-20,Basketusa.com,10
2023-03-20,Science-Et-Vie.com,8
2023-03-20,Letribunaldunet.fr,8
2023-03-20,Causeur.fr,37
2023-03-20,Monde-Diplomatique.fr,8
2023-03-20,Lecourrier-Du-Soir.com,47
2023-03-20,Laprovence.com,81
2023-03-20,Estrepublicain.fr,65
2023-03-20,Rtl.fr,38
2023-03-20,Footmercato.net,72
2023-03-20,Opex360.com,14
2023-03-20,Actu.fr,257
2023-03-20,Paris-Luttes.info,41
2023-03-20,20Minutes.fr,233
2023-03-20,Lejdd.fr,138
2023-03-20,Crowdbunker.com,13
2023-03-20,Marianne.net,65
2023-03-20,Arte.tv,21
2023-03-20,Liberation.fr,553
2023-03-20,Lepoint.fr,142
2023-03-20,Midilibre.fr,95
2023-03-20,Radiofrance.fr /franceinter,206
2023-03-20,Courrierinternational.com,55
2023-03-20,Ladepeche.fr,101
2023-03-20,Maritima.info,13
2023-03-20,Francebleu.fr,307
2023-03-20,Cerveauetpsycho.fr,3
